Date,Store ID,Product ID,Inventory Level,Units Ordered,Competitor Pricing
2023-12-11,S003,P0019,293,121,84.7
2023-12-11,S003,P0020,319,164,49.95
2023-12-11,S004,P0001,85,114,82.36
2023-12-11,S004,P0002,248,171,51.46
2023-12-11,S004,P0003,76,129,66.42
2023-12-11,S004,P0004,182,182,42.52
2023-12-11,S004,P0005,150,150,27.2
2023-12-11,S004,P0006,190,135,33.29
2023-12-11,S004,P0007,295,164,41.62
2023-12-11,S004,P0008,145,152,61.67
2023-12-11,S004,P0009,470,50,39.3
2023-12-11,S004,P0010,413,115,34.88
2023-12-11,S004,P0011,456,187,76.43
2023-12-11,S004,P0012,363,107,87.64
2023-12-11,S004,P0013,287,183,96.07
2023-12-11,S004,P0014,106,61,62.44
2023-12-11,S004,P0015,298,65,23.82
2023-12-11,S004,P0016,400,113,8.81
2023-12-11,S004,P0017,249,154,29.92
2023-12-11,S004,P0018,164,108,94.19
2023-12-11,S004,P0019,89,86,50.7
2023-12-11,S004,P0020,440,190,60.53
2023-12-11,S005,P0001,225,73,98.38
2023-12-11,S005,P0002,165,92,48.77
2023-12-11,S005,P0003,87,120,63.21
2023-12-11,S005,P0004,428,115,82.94
2023-12-11,S005,P0005,125,100,92.83
2023-12-11,S005,P0006,375,178,56.06
2023-12-11,S005,P0007,458,106,76.19
2023-12-11,S005,P0008,325,154,73.79
2023-12-11,S005,P0009,176,184,82.42
2023-12-11,S005,P0010,415,135,61.38
2023-12-11,S005,P0011,209,23,62.09
2023-12-11,S005,P0012,420,134,78.04
2023-12-11,S005,P0013,199,186,21.41
2023-12-11,S005,P0014,143,126,22.85
2023-12-11,S005,P0015,375,137,77.87
2023-12-11,S005,P0016,279,68,77.1
2023-12-11,S005,P0017,276,116,8.64
2023-12-11,S005,P0018,249,64,30.44
2023-12-11,S005,P0019,94,122,57.6
2023-12-11,S005,P0020,144,191,85.11
2023-12-12,S001,P0001,354,161,58.28
2023-12-12,S001,P0002,249,36,47.82
2023-12-12,S001,P0003,180,152,88.64
2023-12-12,S001,P0004,386,148,97.14
2023-12-12,S001,P0005,303,127,50.04
2023-12-12,S001,P0006,77,34,15.82
2023-12-12,S001,P0007,449,137,45.99
2023-12-12,S001,P0008,310,82,33.45
2023-12-12,S001,P0009,449,60,47.93
2023-12-12,S001,P0010,71,130,72.48
2023-12-12,S001,P0011,280,145,37.5
2023-12-12,S001,P0012,306,40,67.46
2023-12-12,S001,P0013,96,54,76.59
2023-12-12,S001,P0014,222,48,45.82
2023-12-12,S001,P0015,459,63,61.23
2023-12-12,S001,P0016,239,168,84.34
2023-12-12,S001,P0017,103,66,84.77
2023-12-12,S001,P0018,180,28,71.34
2023-12-12,S001,P0019,437,113,44.96
2023-12-12,S001,P0020,370,82,94.03
2023-12-12,S002,P0001,216,167,44.61
2023-12-12,S002,P0002,387,190,72.02
2023-12-12,S002,P0003,479,134,49.21
2023-12-12,S002,P0004,108,101,35.46
2023-12-12,S002,P0005,290,137,9.28
2023-12-12,S002,P0006,413,115,74.83
2023-12-12,S002,P0007,83,21,54.77
2023-12-12,S002,P0008,100,120,83.66
2023-12-12,S002,P0009,403,126,76.81
2023-12-12,S002,P0010,137,114,89.04
2023-12-12,S002,P0011,255,168,73.4
2023-12-12,S002,P0012,249,80,56.73
2023-12-12,S002,P0013,220,63,31.89
2023-12-12,S002,P0014,332,158,63.03
2023-12-12,S002,P0015,127,156,21.23
2023-12-12,S002,P0016,188,73,49.04
2023-12-12,S002,P0017,323,130,85.04
2023-12-12,S002,P0018,254,65,15.49
2023-12-12,S002,P0019,389,104,23.21
2023-12-12,S002,P0020,82,191,39.34
2023-12-12,S003,P0001,389,77,62.54
2023-12-12,S003,P0002,260,153,93.34
2023-12-12,S003,P0003,137,32,27.79
2023-12-12,S003,P0004,485,62,62.8
2023-12-12,S003,P0005,51,56,76.9
2023-12-12,S003,P0006,167,38,75.55
2023-12-12,S003,P0007,366,99,82.01
2023-12-12,S003,P0008,335,169,72.12
2023-12-12,S003,P0009,448,108,88.71
2023-12-12,S003,P0010,452,181,39.65
2023-12-12,S003,P0011,303,165,76.07
2023-12-12,S003,P0012,326,37,27.08
2023-12-12,S003,P0013,445,178,28.25
2023-12-12,S003,P0014,489,43,97.95
2023-12-12,S003,P0015,235,120,12.77
2023-12-12,S003,P0016,379,115,59.15
2023-12-12,S003,P0017,396,61,52.1
2023-12-12,S003,P0018,491,50,44.81
2023-12-12,S003,P0019,61,71,68.38
2023-12-12,S003,P0020,189,150,23.62
2023-12-12,S004,P0001,253,125,61.71
2023-12-12,S004,P0002,454,105,33.99
2023-12-12,S004,P0003,225,31,44.51
2023-12-12,S004,P0004,128,120,63.73
2023-12-12,S004,P0005,243,199,69.08
2023-12-12,S004,P0006,227,86,94.35
2023-12-12,S004,P0007,114,188,35.67
2023-12-12,S004,P0008,405,72,72.77
2023-12-12,S004,P0009,195,191,23.89
2023-12-12,S004,P0010,407,137,64.89
2023-12-12,S004,P0011,282,163,92.45
2023-12-12,S004,P0012,486,150,92.35
2023-12-12,S004,P0013,259,42,93.94
2023-12-12,S004,P0014,176,31,15.47
2023-12-12,S004,P0015,304,152,9.09
2023-12-12,S004,P0016,499,147,84.61
2023-12-12,S004,P0017,158,95,73.66
2023-12-12,S004,P0018,250,73,90.99
2023-12-12,S004,P0019,171,113,88.99
2023-12-12,S004,P0020,257,141,40.06
2023-12-12,S005,P0001,235,94,32.95
2023-12-12,S005,P0002,461,140,93.82
2023-12-12,S005,P0003,109,195,28.73
2023-12-12,S005,P0004,394,67,17.46
2023-12-12,S005,P0005,197,111,25.41
2023-12-12,S005,P0006,287,95,26.67
2023-12-12,S005,P0007,227,104,64.18
2023-12-12,S005,P0008,333,180,71.95
2023-12-12,S005,P0009,75,28,94.59
2023-12-12,S005,P0010,198,86,66.91
2023-12-12,S005,P0011,485,23,46.03
2023-12-12,S005,P0012,438,81,56.28
2023-12-12,S005,P0013,456,171,26.74
2023-12-12,S005,P0014,440,188,13.53
2023-12-12,S005,P0015,287,135,63.88
2023-12-12,S005,P0016,178,162,24.27
2023-12-12,S005,P0017,410,109,18.23
2023-12-12,S005,P0018,486,152,41.8
2023-12-12,S005,P0019,429,112,39.31
2023-12-12,S005,P0020,447,80,102.77
2023-12-13,S001,P0001,184,118,76.67
2023-12-13,S001,P0002,470,175,48.28
2023-12-13,S001,P0003,329,39,57.84
2023-12-13,S001,P0004,411,162,30.29
2023-12-13,S001,P0005,321,200,21.96
2023-12-13,S001,P0006,374,28,41.52
2023-12-13,S001,P0007,373,42,55.81
2023-12-13,S001,P0008,382,91,22.81
2023-12-13,S001,P0009,384,98,59.53
2023-12-13,S001,P0010,327,32,32.49
2023-12-13,S001,P0011,138,24,63.58
2023-12-13,S001,P0012,295,71,29.38
2023-12-13,S001,P0013,153,100,95.61
2023-12-13,S001,P0014,156,66,68.89
2023-12-13,S001,P0015,347,62,22.59
2023-12-13,S001,P0016,467,177,46.18
2023-12-13,S001,P0017,388,22,23.03
2023-12-13,S001,P0018,459,22,22.25
2023-12-13,S001,P0019,60,142,26.11
2023-12-13,S001,P0020,333,40,15.73
2023-12-13,S002,P0001,287,35,20.39
2023-12-13,S002,P0002,350,73,50.68
2023-12-13,S002,P0003,292,131,95.38
2023-12-13,S002,P0004,428,110,57.17
2023-12-13,S002,P0005,470,155,43.46
2023-12-13,S002,P0006,89,81,61.79
2023-12-13,S002,P0007,292,81,68.93
2023-12-13,S002,P0008,54,170,38.63
2023-12-13,S002,P0009,336,109,51.87
2023-12-13,S002,P0010,283,191,23.51
2023-12-13,S002,P0011,156,196,5.92
2023-12-13,S002,P0012,205,186,59.99
2023-12-13,S002,P0013,226,42,84.96
2023-12-13,S002,P0014,63,197,100.55
2023-12-13,S002,P0015,176,101,25.41
2023-12-13,S002,P0016,287,149,43.1
2023-12-13,S002,P0017,181,199,19.08
2023-12-13,S002,P0018,315,73,10.91
2023-12-13,S002,P0019,142,119,70.79
2023-12-13,S002,P0020,487,138,28.05
2023-12-13,S003,P0001,394,22,78.09
2023-12-13,S003,P0002,373,43,50.2
2023-12-13,S003,P0003,78,76,98.63
2023-12-13,S003,P0004,388,107,60.99
2023-12-13,S003,P0005,56,154,13.09
2023-12-13,S003,P0006,79,144,44.92
2023-12-13,S003,P0007,202,31,101.22
2023-12-13,S003,P0008,222,146,60.9
2023-12-13,S003,P0009,418,104,48.13
2023-12-13,S003,P0010,431,60,88.84
2023-12-13,S003,P0011,239,80,77.19
2023-12-13,S003,P0012,84,67,49.06
2023-12-13,S003,P0013,433,97,97.66
2023-12-13,S003,P0014,443,173,14.57
2023-12-13,S003,P0015,191,103,80.37
2023-12-13,S003,P0016,308,76,99.45
2023-12-13,S003,P0017,333,116,76.3
2023-12-13,S003,P0018,194,110,51.32
2023-12-13,S003,P0019,341,83,37.08
2023-12-13,S003,P0020,463,63,55.69
2023-12-13,S004,P0001,488,156,79.0
2023-12-13,S004,P0002,286,97,67.32
2023-12-13,S004,P0003,105,181,32.66
2023-12-13,S004,P0004,254,198,35.35
2023-12-13,S004,P0005,422,133,29.61
2023-12-13,S004,P0006,427,186,67.76
2023-12-13,S004,P0007,66,119,19.14
2023-12-13,S004,P0008,79,53,69.24
2023-12-13,S004,P0009,423,33,82.24
2023-12-13,S004,P0010,383,67,35.09
2023-12-13,S004,P0011,80,78,70.69
2023-12-13,S004,P0012,288,73,96.35
2023-12-13,S004,P0013,263,153,21.08
2023-12-13,S004,P0014,420,43,11.21
2023-12-13,S004,P0015,93,198,60.91
2023-12-13,S004,P0016,194,70,19.91
2023-12-13,S004,P0017,181,29,74.84
2023-12-13,S004,P0018,261,145,60.42
2023-12-13,S004,P0019,425,76,96.39
2023-12-13,S004,P0020,313,152,69.61
2023-12-13,S005,P0001,358,137,54.83
2023-12-13,S005,P0002,174,97,11.93
2023-12-13,S005,P0003,260,194,102.52
2023-12-13,S005,P0004,128,111,52.23
2023-12-13,S005,P0005,244,20,44.64
2023-12-13,S005,P0006,417,75,42.21
2023-12-13,S005,P0007,293,199,79.18
2023-12-13,S005,P0008,277,104,29.41
2023-12-13,S005,P0009,100,170,53.61
2023-12-13,S005,P0010,415,190,52.02
2023-12-13,S005,P0011,241,145,39.17
2023-12-13,S005,P0012,422,111,72.34
2023-12-13,S005,P0013,361,48,18.94
2023-12-13,S005,P0014,200,78,71.23
2023-12-13,S005,P0015,228,26,63.19
2023-12-13,S005,P0016,408,134,46.78
2023-12-13,S005,P0017,458,154,8.78
2023-12-13,S005,P0018,399,69,49.31
2023-12-13,S005,P0019,146,152,38.57
2023-12-13,S005,P0020,51,112,26.79
2023-12-14,S001,P0001,70,110,33.66
2023-12-14,S001,P0002,377,161,46.39
2023-12-14,S001,P0003,161,115,70.32
2023-12-14,S001,P0004,53,31,30.17
2023-12-14,S001,P0005,187,150,79.46
2023-12-14,S001,P0006,490,108,41.13
2023-12-14,S001,P0007,414,144,55.5
2023-12-14,S001,P0008,438,59,65.25
2023-12-14,S001,P0009,422,27,91.13
2023-12-14,S001,P0010,419,82,37.87
2023-12-14,S001,P0011,197,49,37.39
2023-12-14,S001,P0012,442,80,80.44
2023-12-14,S001,P0013,60,181,85.24
2023-12-14,S001,P0014,327,111,13.52
2023-12-14,S001,P0015,154,108,90.03
2023-12-14,S001,P0016,311,135,89.67
2023-12-14,S001,P0017,445,108,93.99
2023-12-14,S001,P0018,210,58,53.07
2023-12-14,S001,P0019,197,104,18.98
2023-12-14,S001,P0020,395,87,80.57
2023-12-14,S002,P0001,355,27,102.9
2023-12-14,S002,P0002,106,22,74.44
2023-12-14,S002,P0003,56,139,46.08
2023-12-14,S002,P0004,198,126,57.33
2023-12-14,S002,P0005,165,105,75.72
2023-12-14,S002,P0006,484,49,90.38
2023-12-14,S002,P0007,309,189,56.19
2023-12-14,S002,P0008,474,56,85.96
2023-12-14,S002,P0009,164,178,17.26
2023-12-14,S002,P0010,353,144,46.34
2023-12-14,S002,P0011,420,120,54.22
2023-12-14,S002,P0012,443,113,38.2
2023-12-14,S002,P0013,179,34,12.56
2023-12-14,S002,P0014,371,182,94.97
2023-12-14,S002,P0015,290,186,20.13
2023-12-14,S002,P0016,498,70,77.71
2023-12-14,S002,P0017,380,83,102.5
2023-12-14,S002,P0018,440,189,94.3
2023-12-14,S002,P0019,461,60,50.03
2023-12-14,S002,P0020,135,148,85.24
2023-12-14,S003,P0001,229,44,41.41
2023-12-14,S003,P0002,372,89,22.31
2023-12-14,S003,P0003,141,168,55.08
2023-12-14,S003,P0004,291,58,25.77
2023-12-14,S003,P0005,484,33,64.45
2023-12-14,S003,P0006,500,95,34.64
2023-12-14,S003,P0007,134,24,32.97
2023-12-14,S003,P0008,389,29,43.51
2023-12-14,S003,P0009,325,129,39.51
2023-12-14,S003,P0010,265,161,88.1
2023-12-14,S003,P0011,345,144,18.75
2023-12-14,S003,P0012,327,162,29.68
2023-12-14,S003,P0013,486,115,76.4
2023-12-14,S003,P0014,223,135,98.08
2023-12-14,S003,P0015,348,69,49.57
2023-12-14,S003,P0016,105,61,11.11
2023-12-14,S003,P0017,148,40,66.21
2023-12-14,S003,P0018,61,32,39.39
2023-12-14,S003,P0019,378,131,39.41
2023-12-14,S003,P0020,235,101,64.06
2023-12-14,S004,P0001,224,184,87.06
2023-12-14,S004,P0002,352,50,12.96
2023-12-14,S004,P0003,151,59,39.25
2023-12-14,S004,P0004,51,188,78.22
2023-12-14,S004,P0005,444,161,51.99
2023-12-14,S004,P0006,396,40,14.81
2023-12-14,S004,P0007,208,56,85.4
2023-12-14,S004,P0008,161,29,20.94
2023-12-14,S004,P0009,441,53,92.05
2023-12-14,S004,P0010,311,116,77.94
2023-12-14,S004,P0011,423,163,80.03
2023-12-14,S004,P0012,198,98,82.54
2023-12-14,S004,P0013,136,118,28.07
2023-12-14,S004,P0014,169,50,41.81
2023-12-14,S004,P0015,270,178,32.71
2023-12-14,S004,P0016,374,159,8.32
2023-12-14,S004,P0017,444,25,17.68
2023-12-14,S004,P0018,121,121,77.5
2023-12-14,S004,P0019,123,189,13.81
2023-12-14,S004,P0020,187,156,25.35
2023-12-14,S005,P0001,420,193,83.56
2023-12-14,S005,P0002,372,42,30.21
2023-12-14,S005,P0003,220,190,73.79
2023-12-14,S005,P0004,110,75,22.04
2023-12-14,S005,P0005,210,118,59.26
2023-12-14,S005,P0006,301,30,30.82
2023-12-14,S005,P0007,133,158,54.66
2023-12-14,S005,P0008,268,52,35.68
2023-12-14,S005,P0009,417,190,56.5
2023-12-14,S005,P0010,493,107,26.15
2023-12-14,S005,P0011,136,144,65.59
2023-12-14,S005,P0012,349,58,66.52
2023-12-14,S005,P0013,498,37,80.87
2023-12-14,S005,P0014,447,182,102.63
2023-12-14,S005,P0015,361,194,67.94
2023-12-14,S005,P0016,224,138,39.84
2023-12-14,S005,P0017,229,74,15.74
2023-12-14,S005,P0018,57,186,16.94
2023-12-14,S005,P0019,368,151,19.1
2023-12-14,S005,P0020,110,77,52.58
2023-12-15,S001,P0001,246,182,28.81
2023-12-15,S001,P0002,229,118,75.74
2023-12-15,S001,P0003,164,156,86.0
2023-12-15,S001,P0004,80,120,89.26
2023-12-15,S001,P0005,422,97,67.0
2023-12-15,S001,P0006,79,143,15.97
2023-12-15,S001,P0007,158,31,19.35
2023-12-15,S001,P0008,484,48,37.74
2023-12-15,S001,P0009,237,127,103.67
2023-12-15,S001,P0010,342,139,15.87
2023-12-15,S001,P0011,118,191,91.59
2023-12-15,S001,P0012,114,145,69.93
2023-12-15,S001,P0013,482,151,60.46
2023-12-15,S001,P0014,446,44,70.7
2023-12-15,S001,P0015,101,76,40.0
2023-12-15,S001,P0016,465,139,45.52
2023-12-15,S001,P0017,403,198,77.83
2023-12-15,S001,P0018,282,133,42.16
2023-12-15,S001,P0019,371,112,38.8
2023-12-15,S001,P0020,202,146,53.13
2023-12-15,S002,P0001,410,84,58.11
2023-12-15,S002,P0002,191,118,91.69
2023-12-15,S002,P0003,414,22,70.25
2023-12-15,S002,P0004,453,102,77.82
2023-12-15,S002,P0005,342,75,14.02
2023-12-15,S002,P0006,71,184,49.29
2023-12-15,S002,P0007,371,117,86.62
2023-12-15,S002,P0008,453,32,67.31
2023-12-15,S002,P0009,295,48,89.94
2023-12-15,S002,P0010,213,77,100.71
2023-12-15,S002,P0011,68,57,86.16
2023-12-15,S002,P0012,474,52,30.54
2023-12-15,S002,P0013,142,163,80.31
2023-12-15,S002,P0014,310,21,41.3
2023-12-15,S002,P0015,361,166,98.33
2023-12-15,S002,P0016,432,70,51.98
2023-12-15,S002,P0017,191,140,71.09
2023-12-15,S002,P0018,411,118,50.3
2023-12-15,S002,P0019,468,89,10.59
2023-12-15,S002,P0020,236,119,89.61
2023-12-15,S003,P0001,254,114,39.73
2023-12-15,S003,P0002,328,47,80.48
2023-12-15,S003,P0003,62,160,74.09
2023-12-15,S003,P0004,151,184,73.69
2023-12-15,S003,P0005,325,41,13.74
2023-12-15,S003,P0006,176,78,86.99
2023-12-15,S003,P0007,251,82,68.62
2023-12-15,S003,P0008,85,58,94.97
2023-12-15,S003,P0009,287,36,27.08
2023-12-15,S003,P0010,86,138,63.85
2023-12-15,S003,P0011,420,30,56.15
2023-12-15,S003,P0012,463,43,21.3
2023-12-15,S003,P0013,280,125,64.53
2023-12-15,S003,P0014,466,183,81.23
2023-12-15,S003,P0015,360,40,30.08
2023-12-15,S003,P0016,152,124,14.23
2023-12-15,S003,P0017,126,110,89.85
2023-12-15,S003,P0018,437,158,36.42
2023-12-15,S003,P0019,417,149,64.06
2023-12-15,S003,P0020,237,197,91.3
2023-12-15,S004,P0001,163,200,67.61
2023-12-15,S004,P0002,173,195,62.8
2023-12-15,S004,P0003,63,25,74.82
2023-12-15,S004,P0004,446,58,29.49
2023-12-15,S004,P0005,344,116,40.71
2023-12-15,S004,P0006,375,161,69.57
2023-12-15,S004,P0007,304,60,24.51
2023-12-15,S004,P0008,257,88,18.42
2023-12-15,S004,P0009,80,96,51.62
2023-12-15,S004,P0010,254,177,46.74
2023-12-15,S004,P0011,61,162,34.56
2023-12-15,S004,P0012,262,199,92.72
2023-12-15,S004,P0013,322,86,33.25
2023-12-15,S004,P0014,114,26,81.08
2023-12-15,S004,P0015,462,62,75.67
2023-12-15,S004,P0016,184,176,42.41
2023-12-15,S004,P0017,120,150,25.68
2023-12-15,S004,P0018,82,87,23.07
2023-12-15,S004,P0019,137,94,53.86
2023-12-15,S004,P0020,468,142,43.52
2023-12-15,S005,P0001,360,53,18.25
2023-12-15,S005,P0002,367,113,41.02
2023-12-15,S005,P0003,53,160,97.39
2023-12-15,S005,P0004,341,134,38.72
2023-12-15,S005,P0005,426,151,98.0
2023-12-15,S005,P0006,328,183,44.78
2023-12-15,S005,P0007,412,99,73.69
2023-12-15,S005,P0008,156,60,95.32
2023-12-15,S005,P0009,301,177,61.5
2023-12-15,S005,P0010,177,165,39.68
2023-12-15,S005,P0011,273,37,64.02
2023-12-15,S005,P0012,337,174,70.69
2023-12-15,S005,P0013,90,159,38.5
2023-12-15,S005,P0014,267,48,64.97
2023-12-15,S005,P0015,346,123,96.83
2023-12-15,S005,P0016,208,178,25.64
2023-12-15,S005,P0017,384,30,46.71
2023-12-15,S005,P0018,467,169,76.81
2023-12-15,S005,P0019,474,88,35.83
2023-12-15,S005,P0020,288,118,16.64
2023-12-16,S001,P0001,159,199,78.87
2023-12-16,S001,P0002,232,73,57.9
2023-12-16,S001,P0003,500,56,92.77
2023-12-16,S001,P0004,412,29,75.13
2023-12-16,S001,P0005,62,178,48.07
2023-12-16,S001,P0006,386,27,23.12
2023-12-16,S001,P0007,330,135,13.18
2023-12-16,S001,P0008,313,79,95.33
2023-12-16,S001,P0009,375,33,20.13
2023-12-16,S001,P0010,123,177,28.69
2023-12-16,S001,P0011,402,162,92.39
2023-12-16,S001,P0012,312,37,37.62
2023-12-16,S001,P0013,98,109,87.11
2023-12-16,S001,P0014,301,153,55.54
2023-12-16,S001,P0015,303,127,84.88
2023-12-16,S001,P0016,273,64,19.13
2023-12-16,S001,P0017,326,58,17.22
2023-12-16,S001,P0018,206,181,28.13
2023-12-16,S001,P0019,400,109,96.67
2023-12-16,S001,P0020,209,33,102.72
2023-12-16,S002,P0001,413,197,59.97
2023-12-16,S002,P0002,205,153,25.37
2023-12-16,S002,P0003,309,60,60.55
2023-12-16,S002,P0004,140,152,78.94
2023-12-16,S002,P0005,371,21,28.19
2023-12-16,S002,P0006,190,54,10.04
2023-12-16,S002,P0007,80,136,29.83
2023-12-16,S002,P0008,151,171,20.42
2023-12-16,S002,P0009,308,86,50.26
2023-12-16,S002,P0010,388,56,59.98
2023-12-16,S002,P0011,314,179,22.54
2023-12-16,S002,P0012,59,122,71.68
2023-12-16,S002,P0013,468,43,30.94
2023-12-16,S002,P0014,356,45,30.94
2023-12-16,S002,P0015,349,200,81.28
2023-12-16,S002,P0016,252,187,32.2
2023-12-16,S002,P0017,136,84,46.61
2023-12-16,S002,P0018,135,112,86.85
2023-12-16,S002,P0019,366,114,54.69
2023-12-16,S002,P0020,109,99,51.02
2023-12-16,S003,P0001,68,95,23.49
2023-12-16,S003,P0002,148,187,45.04
2023-12-16,S003,P0003,335,20,45.38
2023-12-16,S003,P0004,66,182,41.58
2023-12-16,S003,P0005,152,134,48.54
2023-12-16,S003,P0006,235,54,57.51
2023-12-16,S003,P0007,442,162,78.54
2023-12-16,S003,P0008,458,65,14.01
2023-12-16,S003,P0009,411,93,20.06
2023-12-16,S003,P0010,369,147,96.44
2023-12-16,S003,P0011,464,123,61.54
2023-12-16,S003,P0012,132,53,7.43
2023-12-16,S003,P0013,287,72,69.3
2023-12-16,S003,P0014,320,44,81.53
2023-12-16,S003,P0015,206,94,96.68
2023-12-16,S003,P0016,120,38,94.19
2023-12-16,S003,P0017,353,192,36.35
2023-12-16,S003,P0018,322,42,77.76
2023-12-16,S003,P0019,253,69,11.65
2023-12-16,S003,P0020,442,153,38.51
2023-12-16,S004,P0001,189,119,97.85
2023-12-16,S004,P0002,373,190,51.95
2023-12-16,S004,P0003,96,23,81.85
2023-12-16,S004,P0004,294,46,44.54
2023-12-16,S004,P0005,71,61,60.46
2023-12-16,S004,P0006,166,22,44.92
2023-12-16,S004,P0007,493,166,73.09
2023-12-16,S004,P0008,497,171,11.52
2023-12-16,S004,P0009,371,130,88.76
2023-12-16,S004,P0010,177,161,8.8
2023-12-16,S004,P0011,460,157,71.25
2023-12-16,S004,P0012,176,91,87.21
2023-12-16,S004,P0013,162,163,36.56
2023-12-16,S004,P0014,98,90,33.02
2023-12-16,S004,P0015,330,25,52.08
2023-12-16,S004,P0016,434,105,58.66
2023-12-16,S004,P0017,142,116,42.24
2023-12-16,S004,P0018,204,176,63.41
2023-12-16,S004,P0019,114,176,33.54
2023-12-16,S004,P0020,427,69,51.54
2023-12-16,S005,P0001,425,139,31.0
2023-12-16,S005,P0002,434,117,69.1
2023-12-16,S005,P0003,121,60,69.78
2023-12-16,S005,P0004,77,126,50.7
2023-12-16,S005,P0005,302,197,53.29
2023-12-16,S005,P0006,87,106,63.64
2023-12-16,S005,P0007,116,23,35.21
2023-12-16,S005,P0008,355,134,56.49
2023-12-16,S005,P0009,123,117,52.53
2023-12-16,S005,P0010,259,134,47.17
2023-12-16,S005,P0011,378,50,76.5
2023-12-16,S005,P0012,409,136,80.61
2023-12-16,S005,P0013,445,146,88.57
2023-12-16,S005,P0014,254,122,14.33
2023-12-16,S005,P0015,291,47,97.43
2023-12-16,S005,P0016,282,178,18.35
2023-12-16,S005,P0017,482,67,63.39
2023-12-16,S005,P0018,389,94,56.01
2023-12-16,S005,P0019,427,75,52.27
2023-12-16,S005,P0020,81,67,25.72
2023-12-17,S001,P0001,307,185,54.37
2023-12-17,S001,P0002,122,27,15.06
2023-12-17,S001,P0003,478,32,51.18
2023-12-17,S001,P0004,419,170,14.86
2023-12-17,S001,P0005,332,96,73.02
2023-12-17,S001,P0006,281,22,61.32
2023-12-17,S001,P0007,462,62,93.2
2023-12-17,S001,P0008,349,45,47.02
2023-12-17,S001,P0009,470,151,43.76
2023-12-17,S001,P0010,262,21,20.07
2023-12-17,S001,P0011,195,164,14.05
2023-12-17,S001,P0012,394,121,85.85
2023-12-17,S001,P0013,161,191,23.21
2023-12-17,S001,P0014,263,198,42.5
2023-12-17,S001,P0015,357,103,62.55
2023-12-17,S001,P0016,333,23,49.73
2023-12-17,S001,P0017,462,152,24.65
2023-12-17,S001,P0018,66,95,46.02
2023-12-17,S001,P0019,445,50,26.33
2023-12-17,S001,P0020,125,133,73.32
2023-12-17,S002,P0001,265,178,39.17
2023-12-17,S002,P0002,193,39,41.65
2023-12-17,S002,P0003,421,79,54.45
2023-12-17,S002,P0004,211,71,101.81
2023-12-17,S002,P0005,102,141,68.55
2023-12-17,S002,P0006,160,86,61.09
2023-12-17,S002,P0007,93,93,65.05
2023-12-17,S002,P0008,55,30,53.74
2023-12-17,S002,P0009,382,183,26.0
2023-12-17,S002,P0010,61,29,25.18
2023-12-17,S002,P0011,399,198,75.93
2023-12-17,S002,P0012,198,95,72.98
2023-12-17,S002,P0013,90,24,84.82
2023-12-17,S002,P0014,84,175,60.49
2023-12-17,S002,P0015,451,123,12.66
2023-12-17,S002,P0016,493,110,44.11
2023-12-17,S002,P0017,74,174,62.5
2023-12-17,S002,P0018,226,101,59.57
2023-12-17,S002,P0019,398,127,52.48
2023-12-17,S002,P0020,409,39,57.16
2023-12-17,S003,P0001,242,87,95.54
2023-12-17,S003,P0002,435,182,65.62
2023-12-17,S003,P0003,226,179,70.23
2023-12-17,S003,P0004,327,151,40.37
2023-12-17,S003,P0005,344,31,14.43
2023-12-17,S003,P0006,132,189,28.35
2023-12-17,S003,P0007,106,41,67.44
2023-12-17,S003,P0008,460,71,16.34
2023-12-17,S003,P0009,278,102,72.0
2023-12-17,S003,P0010,359,130,96.79
2023-12-17,S003,P0011,268,103,57.14
2023-12-17,S003,P0012,416,78,33.58
2023-12-17,S003,P0013,199,105,26.18
2023-12-17,S003,P0014,248,183,64.82
2023-12-17,S003,P0015,478,192,51.1
2023-12-17,S003,P0016,207,63,95.06
2023-12-17,S003,P0017,67,65,39.84
2023-12-17,S003,P0018,489,81,50.46
2023-12-17,S003,P0019,479,167,6.44
2023-12-17,S003,P0020,210,182,52.71
2023-12-17,S004,P0001,389,197,53.06
2023-12-17,S004,P0002,197,58,61.43
2023-12-17,S004,P0003,133,114,47.91
2023-12-17,S004,P0004,322,197,81.41
2023-12-17,S004,P0005,198,36,91.95
2023-12-17,S004,P0006,408,39,91.49
2023-12-17,S004,P0007,406,130,70.44
2023-12-17,S004,P0008,192,152,29.76
2023-12-17,S004,P0009,487,116,88.18
2023-12-17,S004,P0010,123,75,19.45
2023-12-17,S004,P0011,62,112,48.03
2023-12-17,S004,P0012,270,122,68.85
2023-12-17,S004,P0013,202,61,27.59
2023-12-17,S004,P0014,188,179,10.43
2023-12-17,S004,P0015,282,199,17.63
2023-12-17,S004,P0016,177,37,45.48
2023-12-17,S004,P0017,376,34,70.55
2023-12-17,S004,P0018,93,185,51.88
2023-12-17,S004,P0019,232,79,21.89
2023-12-17,S004,P0020,478,74,78.92
2023-12-17,S005,P0001,362,60,26.95
2023-12-17,S005,P0002,67,120,12.98
2023-12-17,S005,P0003,370,64,14.31
2023-12-17,S005,P0004,233,180,74.09
2023-12-17,S005,P0005,358,47,21.45
2023-12-17,S005,P0006,199,60,59.01
2023-12-17,S005,P0007,327,131,95.11
2023-12-17,S005,P0008,127,185,77.01
2023-12-17,S005,P0009,403,107,18.78
2023-12-17,S005,P0010,87,114,55.51
2023-12-17,S005,P0011,154,146,61.26
2023-12-17,S005,P0012,352,41,55.74
