Date,Store ID,Product ID,Units Sold,Price,Discount,Holiday/Promotion,Demand Forecast
2023-06-25,S004,P0012,235,71.87,5,1,245.44
2023-06-25,S004,P0013,5,69.58,15,1,-0.33
2023-06-25,S004,P0014,413,65.55,0,0,409.23
2023-06-25,S004,P0015,130,51.1,15,1,121.94
2023-06-25,S004,P0016,0,34.37,5,0,6.83
2023-06-25,S004,P0017,89,71.8,5,1,105.17
2023-06-25,S004,P0018,207,33.71,0,1,209.04
2023-06-25,S004,P0019,31,32.7,0,1,47.77
2023-06-25,S004,P0020,95,83.18,5,0,94.83
2023-06-25,S005,P0001,53,11.79,0,0,68.9
2023-06-25,S005,P0002,15,60.1,10,1,31.76
2023-06-25,S005,P0003,1,12.74,0,1,2.55
2023-06-25,S005,P0004,276,33.47,0,1,284.2
2023-06-25,S005,P0005,80,37.59,0,0,97.85
2023-06-25,S005,P0006,235,82.85,20,0,225.9
2023-06-25,S005,P0007,320,68.94,0,1,321.21
2023-06-25,S005,P0008,26,84.44,5,0,18.42
2023-06-25,S005,P0009,288,55.47,0,0,304.14
2023-06-25,S005,P0010,290,42.37,5,0,303.5
2023-06-25,S005,P0011,156,22.89,10,0,158.44
2023-06-25,S005,P0012,47,73.75,10,1,56.33
2023-06-25,S005,P0013,81,11.88,10,1,73.11
2023-06-25,S005,P0014,60,72.13,15,0,51.19
2023-06-25,S005,P0015,10,47.61,20,0,1.98
2023-06-25,S005,P0016,42,89.82,20,1,33.68
2023-06-25,S005,P0017,213,92.44,10,1,203.28
2023-06-25,S005,P0018,66,41.87,10,0,76.25
2023-06-25,S005,P0019,223,69.6,15,1,238.24
2023-06-25,S005,P0020,96,35.53,15,0,109.88
2023-06-26,S001,P0001,286,58.38,10,0,298.42
2023-06-26,S001,P0002,5,66.01,5,0,8.62
2023-06-26,S001,P0003,321,81.57,5,1,320.03
2023-06-26,S001,P0004,29,55.39,5,1,47.86
2023-06-26,S001,P0005,105,59.41,20,1,105.16
2023-06-26,S001,P0006,53,60.0,10,0,67.54
2023-06-26,S001,P0007,6,24.3,0,0,24.95
2023-06-26,S001,P0008,58,78.14,5,1,69.14
2023-06-26,S001,P0009,90,93.45,5,0,101.01
2023-06-26,S001,P0010,263,75.28,0,0,264.48
2023-06-26,S001,P0011,95,68.71,0,0,95.05
2023-06-26,S001,P0012,126,30.19,15,1,141.54
2023-06-26,S001,P0013,224,40.0,15,0,240.16
2023-06-26,S001,P0014,97,52.96,0,1,115.06
2023-06-26,S001,P0015,301,25.48,0,1,313.78
2023-06-26,S001,P0016,67,95.46,15,1,59.28
2023-06-26,S001,P0017,138,44.2,10,1,135.95
2023-06-26,S001,P0018,97,98.92,15,1,97.44
2023-06-26,S001,P0019,107,98.33,15,0,101.85
2023-06-26,S001,P0020,242,39.4,10,1,233.34
2023-06-26,S002,P0001,354,38.15,10,1,358.96
2023-06-26,S002,P0002,343,67.64,0,0,333.49
2023-06-26,S002,P0003,26,64.31,5,1,16.92
2023-06-26,S002,P0004,239,14.95,15,1,248.22
2023-06-26,S002,P0005,250,42.95,20,0,249.31
2023-06-26,S002,P0006,109,75.19,5,1,123.74
2023-06-26,S002,P0007,106,67.12,15,0,105.12
2023-06-26,S002,P0008,58,48.15,0,0,63.87
2023-06-26,S002,P0009,225,21.73,5,1,230.89
2023-06-26,S002,P0010,270,36.35,0,0,275.42
2023-06-26,S002,P0011,48,11.8,10,0,40.54
2023-06-26,S002,P0012,287,42.97,20,1,304.67
2023-06-26,S002,P0013,47,36.31,0,0,47.3
2023-06-26,S002,P0014,249,23.54,5,1,243.85
2023-06-26,S002,P0015,63,29.89,5,0,81.01
2023-06-26,S002,P0016,353,47.81,10,1,344.12
2023-06-26,S002,P0017,13,77.42,0,0,22.58
2023-06-26,S002,P0018,295,24.53,15,1,296.91
2023-06-26,S002,P0019,146,99.52,15,1,136.8
2023-06-26,S002,P0020,43,15.42,10,1,46.69
2023-06-26,S003,P0001,22,73.53,10,1,22.24
2023-06-26,S003,P0002,146,63.85,15,1,142.15
2023-06-26,S003,P0003,81,82.51,0,1,83.94
2023-06-26,S003,P0004,60,91.84,10,0,69.81
2023-06-26,S003,P0005,44,63.74,20,1,46.6
2023-06-26,S003,P0006,127,36.3,10,0,137.35
2023-06-26,S003,P0007,163,37.03,15,0,169.49
2023-06-26,S003,P0008,165,40.15,20,1,180.97
2023-06-26,S003,P0009,68,28.78,20,0,67.74
2023-06-26,S003,P0010,41,17.17,20,1,35.33
2023-06-26,S003,P0011,61,98.25,20,1,57.07
2023-06-26,S003,P0012,65,55.05,10,1,70.03
2023-06-26,S003,P0013,392,11.16,5,0,398.06
2023-06-26,S003,P0014,301,49.46,20,1,319.63
2023-06-26,S003,P0015,38,19.63,15,0,47.67
2023-06-26,S003,P0016,98,22.78,15,0,100.56
2023-06-26,S003,P0017,176,80.71,10,0,166.94
2023-06-26,S003,P0018,159,80.64,20,0,169.85
2023-06-26,S003,P0019,266,19.6,5,0,282.82
2023-06-26,S003,P0020,11,99.92,20,1,2.9
2023-06-26,S004,P0001,27,47.07,20,1,40.49
2023-06-26,S004,P0002,165,46.14,5,1,167.27
2023-06-26,S004,P0003,161,85.97,5,0,168.41
2023-06-26,S004,P0004,317,84.67,0,1,315.06
2023-06-26,S004,P0005,128,73.73,15,1,126.63
2023-06-26,S004,P0006,103,77.22,10,0,106.9
2023-06-26,S004,P0007,40,15.49,10,1,39.4
2023-06-26,S004,P0008,102,99.69,0,0,114.38
2023-06-26,S004,P0009,179,81.39,20,1,169.11
2023-06-26,S004,P0010,242,57.24,10,1,254.49
2023-06-26,S004,P0011,32,69.39,5,1,39.95
2023-06-26,S004,P0012,108,64.01,15,1,104.99
2023-06-26,S004,P0013,99,20.05,20,1,109.03
2023-06-26,S004,P0014,85,77.16,0,0,100.06
2023-06-26,S004,P0015,205,69.35,5,1,196.04
2023-06-26,S004,P0016,301,83.5,10,0,304.61
2023-06-26,S004,P0017,182,81.13,10,0,199.69
2023-06-26,S004,P0018,323,45.61,5,0,315.58
2023-06-26,S004,P0019,310,81.95,20,0,305.02
2023-06-26,S004,P0020,39,75.94,20,1,48.24
2023-06-26,S005,P0001,78,12.98,0,0,95.78
2023-06-26,S005,P0002,59,47.74,10,1,71.5
2023-06-26,S005,P0003,62,11.01,10,0,79.15
2023-06-26,S005,P0004,59,75.25,10,0,57.69
2023-06-26,S005,P0005,245,46.67,20,0,259.13
2023-06-26,S005,P0006,207,62.7,5,0,207.44
2023-06-26,S005,P0007,46,32.12,20,0,47.56
2023-06-26,S005,P0008,307,54.46,0,0,308.02
2023-06-26,S005,P0009,18,74.52,0,1,14.45
2023-06-26,S005,P0010,105,14.41,20,1,95.46
2023-06-26,S005,P0011,55,10.98,5,0,46.37
2023-06-26,S005,P0012,86,81.68,0,1,99.27
2023-06-26,S005,P0013,323,45.62,5,0,322.88
2023-06-26,S005,P0014,63,95.29,10,0,59.89
2023-06-26,S005,P0015,31,43.73,0,0,36.22
2023-06-26,S005,P0016,337,77.2,10,1,348.81
2023-06-26,S005,P0017,173,30.85,20,1,191.31
2023-06-26,S005,P0018,242,52.47,15,0,242.98
2023-06-26,S005,P0019,25,62.22,0,1,30.71
2023-06-26,S005,P0020,266,25.73,5,0,282.81
2023-06-27,S001,P0001,62,48.12,0,0,75.69
2023-06-27,S001,P0002,173,67.77,20,1,164.74
2023-06-27,S001,P0003,49,77.03,10,1,40.63
2023-06-27,S001,P0004,41,80.11,5,1,46.64
2023-06-27,S001,P0005,175,19.35,5,0,170.19
2023-06-27,S001,P0006,99,20.8,15,0,90.6
2023-06-27,S001,P0007,41,73.29,20,1,38.85
2023-06-27,S001,P0008,21,60.05,20,0,34.33
2023-06-27,S001,P0009,10,38.43,0,1,7.68
2023-06-27,S001,P0010,113,49.46,5,0,121.7
2023-06-27,S001,P0011,37,20.99,5,0,47.52
2023-06-27,S001,P0012,74,95.5,5,1,87.32
2023-06-27,S001,P0013,61,28.32,0,1,59.74
2023-06-27,S001,P0014,33,77.91,10,1,43.3
2023-06-27,S001,P0015,157,73.05,5,1,172.31
2023-06-27,S001,P0016,293,68.76,20,0,297.99
2023-06-27,S001,P0017,21,50.75,20,1,19.52
2023-06-27,S001,P0018,245,94.83,15,0,239.29
2023-06-27,S001,P0019,54,50.42,10,0,58.4
2023-06-27,S001,P0020,58,23.11,20,1,49.85
2023-06-27,S002,P0001,112,45.27,0,1,112.8
2023-06-27,S002,P0002,309,62.06,0,1,326.6
2023-06-27,S002,P0003,104,52.79,15,0,109.56
2023-06-27,S002,P0004,121,22.9,15,1,115.35
2023-06-27,S002,P0005,89,74.56,0,1,96.66
2023-06-27,S002,P0006,450,86.06,15,1,452.15
2023-06-27,S002,P0007,277,44.37,5,1,268.71
2023-06-27,S002,P0008,10,45.44,0,1,23.33
2023-06-27,S002,P0009,0,97.04,5,1,17.49
2023-06-27,S002,P0010,440,30.91,5,0,448.07
2023-06-27,S002,P0011,22,54.42,0,1,14.32
2023-06-27,S002,P0012,125,81.92,20,1,131.36
2023-06-27,S002,P0013,54,62.44,0,1,54.02
2023-06-27,S002,P0014,335,72.66,20,0,345.91
2023-06-27,S002,P0015,18,85.78,0,1,34.84
2023-06-27,S002,P0016,82,19.61,10,1,87.67
2023-06-27,S002,P0017,42,76.49,20,1,42.72
2023-06-27,S002,P0018,141,29.05,10,0,155.74
2023-06-27,S002,P0019,297,12.23,0,0,287.57
2023-06-27,S002,P0020,137,71.92,0,0,134.88
2023-06-27,S003,P0001,140,73.41,0,1,154.8
2023-06-27,S003,P0002,52,92.08,20,1,48.2
2023-06-27,S003,P0003,55,98.21,5,0,57.5
2023-06-27,S003,P0004,362,66.52,15,0,359.57
2023-06-27,S003,P0005,114,51.5,5,0,107.43
2023-06-27,S003,P0006,356,58.66,10,1,348.17
2023-06-27,S003,P0007,153,37.03,15,0,163.43
2023-06-27,S003,P0008,102,71.48,10,0,96.72
2023-06-27,S003,P0009,153,32.89,5,0,158.58
2023-06-27,S003,P0010,158,73.36,10,1,174.89
2023-06-27,S003,P0011,109,34.5,15,0,114.39
2023-06-27,S003,P0012,24,67.82,15,0,38.2
2023-06-27,S003,P0013,373,47.38,10,0,366.56
2023-06-27,S003,P0014,378,63.94,15,0,379.14
2023-06-27,S003,P0015,208,24.12,20,1,203.04
2023-06-27,S003,P0016,98,13.02,10,1,108.17
2023-06-27,S003,P0017,9,57.31,0,0,1.95
2023-06-27,S003,P0018,147,46.39,20,0,142.79
2023-06-27,S003,P0019,43,55.82,15,1,50.34
2023-06-27,S003,P0020,33,31.71,20,0,38.84
2023-06-27,S004,P0001,78,78.04,0,1,72.71
2023-06-27,S004,P0002,47,59.71,5,1,45.96
2023-06-27,S004,P0003,472,80.27,5,1,486.0
2023-06-27,S004,P0004,102,60.2,5,0,99.12
2023-06-27,S004,P0005,156,55.71,20,0,159.32
2023-06-27,S004,P0006,311,49.46,5,1,312.97
2023-06-27,S004,P0007,153,75.13,0,0,161.4
2023-06-27,S004,P0008,81,81.4,15,1,100.2
2023-06-27,S004,P0009,298,84.23,20,0,316.83
2023-06-27,S004,P0010,96,78.95,0,0,113.04
2023-06-27,S004,P0011,53,63.06,5,1,58.27
2023-06-27,S004,P0012,76,17.22,0,0,94.8
2023-06-27,S004,P0013,174,16.21,5,0,180.03
2023-06-27,S004,P0014,33,63.2,10,1,37.98
2023-06-27,S004,P0015,41,62.62,20,0,32.31
2023-06-27,S004,P0016,42,22.1,10,1,34.1
2023-06-27,S004,P0017,114,62.27,20,1,113.92
2023-06-27,S004,P0018,168,47.14,10,0,182.5
2023-06-27,S004,P0019,67,84.2,10,0,60.52
2023-06-27,S004,P0020,21,67.3,0,1,16.07
2023-06-27,S005,P0001,59,37.04,15,0,73.95
2023-06-27,S005,P0002,293,85.23,5,0,295.59
2023-06-27,S005,P0003,471,21.78,5,1,468.57
2023-06-27,S005,P0004,37,56.87,15,1,31.86
2023-06-27,S005,P0005,115,49.95,0,0,130.17
2023-06-27,S005,P0006,43,14.6,10,1,43.23
2023-06-27,S005,P0007,254,51.01,0,0,266.43
2023-06-27,S005,P0008,401,84.79,10,1,409.8
2023-06-27,S005,P0009,144,24.55,20,1,143.53
2023-06-27,S005,P0010,109,55.95,10,0,107.35
2023-06-27,S005,P0011,31,77.5,10,1,37.44
2023-06-27,S005,P0012,203,57.95,10,0,202.77
2023-06-27,S005,P0013,147,16.05,20,0,140.41
2023-06-27,S005,P0014,166,42.75,10,1,181.62
2023-06-27,S005,P0015,96,16.26,20,1,99.11
2023-06-27,S005,P0016,9,13.63,15,0,4.38
2023-06-27,S005,P0017,94,59.36,10,1,85.37
2023-06-27,S005,P0018,234,68.21,20,0,235.49
2023-06-27,S005,P0019,48,84.46,5,0,46.45
2023-06-27,S005,P0020,150,90.98,5,1,146.98
2023-06-28,S001,P0001,183,34.12,10,1,190.06
2023-06-28,S001,P0002,80,17.01,10,0,75.32
2023-06-28,S001,P0003,148,48.47,15,1,167.66
2023-06-28,S001,P0004,174,30.34,10,0,180.78
2023-06-28,S001,P0005,163,21.56,15,0,161.42
2023-06-28,S001,P0006,119,19.16,5,1,115.81
2023-06-28,S001,P0007,130,54.44,10,1,149.82
2023-06-28,S001,P0008,265,85.48,0,1,264.13
2023-06-28,S001,P0009,189,93.33,5,1,207.72
2023-06-28,S001,P0010,82,81.06,5,0,75.57
2023-06-28,S001,P0011,40,37.25,0,0,58.77
2023-06-28,S001,P0012,225,68.79,0,1,237.02
2023-06-28,S001,P0013,110,65.38,5,0,123.71
2023-06-28,S001,P0014,138,17.2,15,0,157.62
2023-06-28,S001,P0015,75,56.02,10,0,84.78
2023-06-28,S001,P0016,22,55.28,5,0,22.66
2023-06-28,S001,P0017,44,18.89,20,0,55.79
2023-06-28,S001,P0018,33,39.99,10,1,45.62
2023-06-28,S001,P0019,126,21.2,20,1,120.79
2023-06-28,S001,P0020,286,39.01,5,0,299.73
2023-06-28,S002,P0001,239,54.85,0,1,248.35
2023-06-28,S002,P0002,207,64.57,15,0,219.2
2023-06-28,S002,P0003,55,90.3,5,0,46.01
2023-06-28,S002,P0004,63,74.17,15,1,65.73
2023-06-28,S002,P0005,51,50.38,20,0,46.06
2023-06-28,S002,P0006,93,52.91,5,0,86.74
2023-06-28,S002,P0007,99,67.36,15,1,99.64
2023-06-28,S002,P0008,141,46.3,0,0,133.76
2023-06-28,S002,P0009,39,19.73,5,1,47.38
2023-06-28,S002,P0010,71,87.53,20,0,64.15
2023-06-28,S002,P0011,29,32.34,5,1,26.82
2023-06-28,S002,P0012,91,77.13,0,0,100.09
2023-06-28,S002,P0013,55,45.69,0,0,57.79
2023-06-28,S002,P0014,209,91.18,15,0,216.5
2023-06-28,S002,P0015,68,92.25,5,1,66.29
2023-06-28,S002,P0016,153,31.87,20,0,160.16
2023-06-28,S002,P0017,245,82.97,15,1,250.03
2023-06-28,S002,P0018,243,13.98,10,0,260.62
2023-06-28,S002,P0019,11,30.65,0,0,5.81
2023-06-28,S002,P0020,381,31.2,0,0,387.31
2023-06-28,S003,P0001,333,44.04,0,0,347.25
2023-06-28,S003,P0002,49,83.39,15,1,55.43
2023-06-28,S003,P0003,290,37.3,10,1,303.38
2023-06-28,S003,P0004,70,32.13,15,1,75.98
2023-06-28,S003,P0005,29,30.07,20,1,21.82
2023-06-28,S003,P0006,399,41.96,0,0,405.95
2023-06-28,S003,P0007,297,37.98,20,0,308.51
2023-06-28,S003,P0008,91,38.26,5,0,86.35
2023-06-28,S003,P0009,130,81.43,0,0,139.79
2023-06-28,S003,P0010,256,57.59,5,1,263.28
2023-06-28,S003,P0011,109,55.81,5,0,126.87
2023-06-28,S003,P0012,282,54.09,20,0,301.32
2023-06-28,S003,P0013,38,30.35,20,0,31.88
2023-06-28,S003,P0014,72,51.33,15,1,88.02
2023-06-28,S003,P0015,229,28.39,5,0,248.26
2023-06-28,S003,P0016,14,53.47,20,0,23.56
2023-06-28,S003,P0017,167,94.59,10,1,162.42
2023-06-28,S003,P0018,30,82.89,5,0,38.41
2023-06-28,S003,P0019,221,10.12,20,0,234.27
2023-06-28,S003,P0020,22,26.15,0,0,26.64
2023-06-28,S004,P0001,142,35.42,10,1,158.79
2023-06-28,S004,P0002,6,31.23,5,1,10.97
2023-06-28,S004,P0003,20,43.87,0,0,14.98
2023-06-28,S004,P0004,170,66.67,15,1,161.72
2023-06-28,S004,P0005,221,22.39,0,1,218.38
2023-06-28,S004,P0006,0,42.38,15,0,-7.68
2023-06-28,S004,P0007,64,44.19,5,0,69.73
2023-06-28,S004,P0008,8,42.74,5,0,11.05
2023-06-28,S004,P0009,185,86.06,15,1,195.2
2023-06-28,S004,P0010,8,31.12,0,0,13.98
2023-06-28,S004,P0011,275,49.85,15,1,266.98
2023-06-28,S004,P0012,309,55.46,20,1,310.23
2023-06-28,S004,P0013,370,70.79,15,0,388.61
2023-06-28,S004,P0014,79,11.38,20,1,87.62
2023-06-28,S004,P0015,1,45.14,20,0,10.99
2023-06-28,S004,P0016,142,39.48,20,0,141.95
2023-06-28,S004,P0017,122,75.37,20,0,141.16
2023-06-28,S004,P0018,274,91.83,5,0,282.48
2023-06-28,S004,P0019,107,42.33,10,1,116.12
2023-06-28,S004,P0020,92,51.03,10,0,104.01
2023-06-28,S005,P0001,444,30.62,10,0,450.22
2023-06-28,S005,P0002,124,52.53,20,0,121.31
2023-06-28,S005,P0003,397,20.87,0,0,411.11
2023-06-28,S005,P0004,79,72.56,20,0,93.97
2023-06-28,S005,P0005,62,63.33,20,0,76.28
2023-06-28,S005,P0006,42,23.64,0,1,53.02
2023-06-28,S005,P0007,32,42.76,15,1,32.02
2023-06-28,S005,P0008,143,26.69,20,0,140.9
2023-06-28,S005,P0009,163,27.97,10,0,157.3
2023-06-28,S005,P0010,24,88.88,20,0,31.07
2023-06-28,S005,P0011,162,29.84,0,0,157.08
2023-06-28,S005,P0012,394,52.87,10,1,410.25
2023-06-28,S005,P0013,131,16.84,20,1,137.97
2023-06-28,S005,P0014,37,99.25,5,0,47.6
2023-06-28,S005,P0015,170,94.59,20,0,182.26
2023-06-28,S005,P0016,26,65.94,0,1,18.44
2023-06-28,S005,P0017,127,74.28,20,1,135.34
2023-06-28,S005,P0018,62,98.61,20,0,75.33
2023-06-28,S005,P0019,179,71.25,0,0,179.46
2023-06-28,S005,P0020,61,60.97,5,0,77.26
2023-06-29,S001,P0001,148,87.49,20,1,138.95
2023-06-29,S001,P0002,205,45.54,0,0,221.06
2023-06-29,S001,P0003,54,81.92,5,0,64.83
2023-06-29,S001,P0004,280,91.78,10,1,286.09
2023-06-29,S001,P0005,368,27.85,10,1,386.13
2023-06-29,S001,P0006,149,35.59,0,1,154.92
2023-06-29,S001,P0007,154,82.06,10,0,161.45
2023-06-29,S001,P0008,304,17.69,5,0,302.51
2023-06-29,S001,P0009,337,11.7,0,1,339.22
2023-06-29,S001,P0010,93,74.4,0,0,112.78
2023-06-29,S001,P0011,208,58.45,15,1,201.18
2023-06-29,S001,P0012,45,62.39,0,1,41.13
2023-06-29,S001,P0013,195,87.11,0,0,209.24
2023-06-29,S001,P0014,116,84.86,15,0,112.98
2023-06-29,S001,P0015,18,61.59,10,0,37.92
2023-06-29,S001,P0016,48,27.96,15,0,55.31
2023-06-29,S001,P0017,404,90.38,10,0,396.75
2023-06-29,S001,P0018,55,47.38,0,1,68.08
2023-06-29,S001,P0019,154,76.67,10,0,151.01
2023-06-29,S001,P0020,185,28.25,10,1,192.99
2023-06-29,S002,P0001,148,33.26,10,0,157.13
2023-06-29,S002,P0002,180,44.89,5,0,172.19
2023-06-29,S002,P0003,307,26.46,10,1,314.8
2023-06-29,S002,P0004,93,14.98,20,1,83.69
2023-06-29,S002,P0005,206,71.05,0,0,217.46
2023-06-29,S002,P0006,51,71.0,20,0,49.54
2023-06-29,S002,P0007,228,74.61,0,0,242.89
2023-06-29,S002,P0008,27,54.81,0,0,18.37
2023-06-29,S002,P0009,25,47.67,20,1,22.0
2023-06-29,S002,P0010,190,36.29,10,0,186.05
2023-06-29,S002,P0011,220,47.3,15,1,235.88
2023-06-29,S002,P0012,34,25.78,20,0,46.23
2023-06-29,S002,P0013,256,40.65,0,0,251.26
2023-06-29,S002,P0014,86,67.54,20,1,92.96
2023-06-29,S002,P0015,88,25.7,20,1,95.48
2023-06-29,S002,P0016,258,61.76,5,0,252.98
2023-06-29,S002,P0017,174,13.19,20,0,192.63
2023-06-29,S002,P0018,86,38.09,20,0,104.28
2023-06-29,S002,P0019,80,66.93,20,0,94.19
2023-06-29,S002,P0020,48,49.96,0,0,62.34
2023-06-29,S003,P0001,43,63.77,20,0,53.33
2023-06-29,S003,P0002,60,40.81,0,1,56.82
2023-06-29,S003,P0003,15,94.83,10,0,21.61
2023-06-29,S003,P0004,103,62.23,0,1,109.72
2023-06-29,S003,P0005,9,60.57,10,0,7.12
2023-06-29,S003,P0006,232,72.85,20,1,245.54
2023-06-29,S003,P0007,98,21.56,10,0,115.75
2023-06-29,S003,P0008,39,22.93,20,1,56.6
2023-06-29,S003,P0009,117,43.88,5,0,110.83
2023-06-29,S003,P0010,28,31.2,15,0,24.35
2023-06-29,S003,P0011,4,86.3,5,0,2.54
2023-06-29,S003,P0012,141,68.45,5,0,158.91
2023-06-29,S003,P0013,45,54.06,0,0,51.19
2023-06-29,S003,P0014,190,40.97,15,0,196.3
2023-06-29,S003,P0015,254,46.27,10,1,255.32
2023-06-29,S003,P0016,65,22.01,20,0,55.84
2023-06-29,S003,P0017,111,98.03,0,1,125.33
2023-06-29,S003,P0018,316,13.86,10,1,309.21
2023-06-29,S003,P0019,424,15.88,15,1,437.33
2023-06-29,S003,P0020,237,23.78,5,0,252.5
2023-06-29,S004,P0001,25,91.47,5,1,16.87
2023-06-29,S004,P0002,16,19.21,0,1,17.7
2023-06-29,S004,P0003,59,18.64,10,1,53.49
2023-06-29,S004,P0004,162,33.47,0,0,172.33
2023-06-29,S004,P0005,72,83.81,5,1,91.27
2023-06-29,S004,P0006,179,80.37,5,1,182.78
2023-06-29,S004,P0007,105,64.56,10,1,102.51
2023-06-29,S004,P0008,211,13.85,5,0,228.99
2023-06-29,S004,P0009,14,59.59,20,0,14.28
2023-06-29,S004,P0010,173,34.36,0,1,166.85
2023-06-29,S004,P0011,121,74.91,0,0,120.77
2023-06-29,S004,P0012,167,58.36,15,1,171.6
2023-06-29,S004,P0013,213,55.86,0,0,232.95
2023-06-29,S004,P0014,141,42.19,10,0,135.25
2023-06-29,S004,P0015,124,72.06,15,0,114.55
2023-06-29,S004,P0016,136,34.98,5,0,143.13
2023-06-29,S004,P0017,90,73.65,15,0,106.97
2023-06-29,S004,P0018,92,23.96,10,0,96.35
2023-06-29,S004,P0019,100,16.07,15,0,90.18
2023-06-29,S004,P0020,15,56.46,15,0,5.06
2023-06-29,S005,P0001,61,62.83,10,0,63.93
2023-06-29,S005,P0002,358,22.32,5,0,366.25
2023-06-29,S005,P0003,301,32.62,5,1,314.73
2023-06-29,S005,P0004,128,63.63,0,1,123.35
2023-06-29,S005,P0005,46,41.14,15,0,65.47
2023-06-29,S005,P0006,212,50.49,15,1,221.02
2023-06-29,S005,P0007,83,76.92,5,0,73.8
2023-06-29,S005,P0008,308,12.07,20,1,306.27
2023-06-29,S005,P0009,53,50.56,10,1,56.51
2023-06-29,S005,P0010,19,53.87,20,0,21.42
2023-06-29,S005,P0011,110,35.76,20,1,110.06
2023-06-29,S005,P0012,17,22.8,10,1,17.0
2023-06-29,S005,P0013,114,64.4,15,0,132.31
2023-06-29,S005,P0014,47,48.07,5,0,41.61
2023-06-29,S005,P0015,84,97.43,15,1,102.63
2023-06-29,S005,P0016,216,83.58,10,1,226.24
2023-06-29,S005,P0017,18,86.15,5,0,9.45
2023-06-29,S005,P0018,0,78.62,0,0,-9.47
2023-06-29,S005,P0019,21,76.32,20,0,24.21
2023-06-29,S005,P0020,6,79.82,10,1,9.07
2023-06-30,S001,P0001,61,84.42,10,1,69.14
2023-06-30,S001,P0002,50,60.29,5,1,47.16
2023-06-30,S001,P0003,214,54.26,5,1,230.88
2023-06-30,S001,P0004,250,74.85,15,1,259.9
2023-06-30,S001,P0005,89,87.52,0,1,82.0
2023-06-30,S001,P0006,410,86.34,10,1,414.84
2023-06-30,S001,P0007,324,60.75,20,0,321.15
2023-06-30,S001,P0008,157,30.85,5,1,176.66
2023-06-30,S001,P0009,85,85.52,15,1,76.08
2023-06-30,S001,P0010,174,95.93,5,1,169.82
2023-06-30,S001,P0011,110,25.76,15,1,105.52
2023-06-30,S001,P0012,96,39.13,5,0,112.55
2023-06-30,S001,P0013,68,16.79,20,0,60.16
2023-06-30,S001,P0014,1,48.97,5,0,3.38
2023-06-30,S001,P0015,140,37.58,10,0,157.59
2023-06-30,S001,P0016,180,73.91,20,0,199.35
2023-06-30,S001,P0017,349,39.81,5,0,340.19
2023-06-30,S001,P0018,37,63.68,20,0,37.21
2023-06-30,S001,P0019,26,83.98,5,1,38.77
2023-06-30,S001,P0020,296,63.05,0,0,314.28
2023-06-30,S002,P0001,15,87.03,20,1,25.93
2023-06-30,S002,P0002,98,54.42,15,1,117.1
2023-06-30,S002,P0003,269,94.12,10,0,273.51
2023-06-30,S002,P0004,235,84.61,10,1,253.5
2023-06-30,S002,P0005,315,19.65,15,1,319.09
2023-06-30,S002,P0006,235,51.98,15,1,245.54
2023-06-30,S002,P0007,52,33.39,5,0,63.44
2023-06-30,S002,P0008,187,47.85,5,1,189.35
2023-06-30,S002,P0009,152,51.59,20,1,159.85
2023-06-30,S002,P0010,48,36.7,15,1,54.28
2023-06-30,S002,P0011,313,73.34,0,0,319.49
2023-06-30,S002,P0012,76,87.13,5,0,85.76
2023-06-30,S002,P0013,38,89.35,5,0,35.42
2023-06-30,S002,P0014,39,19.0,5,0,39.3
2023-06-30,S002,P0015,17,68.72,10,0,34.73
2023-06-30,S002,P0016,6,22.33,20,0,14.98
2023-06-30,S002,P0017,237,73.57,20,0,256.42
2023-06-30,S002,P0018,321,67.63,20,0,328.92
2023-06-30,S002,P0019,83,75.21,20,0,78.64
2023-06-30,S002,P0020,86,36.4,10,1,81.36
2023-06-30,S003,P0001,119,94.63,5,1,117.7
2023-06-30,S003,P0002,96,95.11,10,0,95.08
2023-06-30,S003,P0003,13,19.0,15,1,11.31
2023-06-30,S003,P0004,79,70.97,10,1,89.07
2023-06-30,S003,P0005,209,57.31,20,1,203.96
2023-06-30,S003,P0006,123,33.93,20,1,124.95
2023-06-30,S003,P0007,374,90.42,15,1,374.48
2023-06-30,S003,P0008,24,66.98,5,1,32.35
2023-06-30,S003,P0009,4,63.04,0,1,15.58
2023-06-30,S003,P0010,122,44.85,20,1,127.21
2023-06-30,S003,P0011,106,19.77,0,0,100.11
2023-06-30,S003,P0012,85,97.67,15,1,86.49
2023-06-30,S003,P0013,54,16.31,5,1,63.6
2023-06-30,S003,P0014,42,47.74,15,0,33.84
2023-06-30,S003,P0015,293,46.45,15,1,292.23
2023-06-30,S003,P0016,106,28.49,0,1,108.64
2023-06-30,S003,P0017,277,22.32,5,0,269.09
2023-06-30,S003,P0018,107,33.83,0,0,107.17
2023-06-30,S003,P0019,35,67.11,0,0,33.64
2023-06-30,S003,P0020,60,93.45,15,1,61.79
2023-06-30,S004,P0001,35,33.77,5,1,53.33
2023-06-30,S004,P0002,176,27.81,15,1,191.42
2023-06-30,S004,P0003,73,93.68,5,0,75.51
2023-06-30,S004,P0004,18,89.17,0,0,25.9
2023-06-30,S004,P0005,165,86.95,20,0,172.55
2023-06-30,S004,P0006,322,47.92,10,1,319.72
2023-06-30,S004,P0007,157,98.41,15,0,160.93
2023-06-30,S004,P0008,138,24.43,10,0,140.4
2023-06-30,S004,P0009,19,82.63,20,1,18.36
